denken	doen	1935	1
denken	doorgronden	1991	1
denken	hebben	1908	1
denken	hebben	1935	1
denken	meester_maken	1896	1
denken	noemen	1935	1
denken	storen	1880	1
denken	strooien	1891	1
denken	toe_spreken	1895	1
denken	vinden	1910	1
denken	winnen	1880	1
denken	zien	1906	1
denken	zijn	1936	1
dienen	aan_knopen	1842	1
dienen	bedenken	1975	1
dienen	bedwingen	1965	1
dienen	behouden	1934	1
dienen	beijveren	1939	1
dienen	beperken	1912	1
dienen	beseffen	1989	1
dienen	bevorderen	1934	1
dienen	bewandelen	1957	1
dienen	blijven	1934	1
dienen	brengen	1847	1
dienen	brengen	1946	1
dienen	doen	1956	1
dienen	erkennen	1916	1
dienen	erkennen	1934	1
dienen	erkennen	1973	1
dienen	gebeuren	1979	1
dienen	gehoorzamen	1982	1
dienen	geschieden	1934	1
dienen	geschieden	1979	2
dienen	hebben	1842	1
dienen	hebben	1922	1
dienen	houden	1922	1
dienen	houden	1945	1
dienen	laken	1937	1
dienen	leven	1982	1
dienen	maken	1898	1
dienen	maken	1991	1
dienen	onthouden	1933	1
dienen	onttrekken	1956	1
dienen	op_merken	1911	1
dienen	op_merken	1937	1
dienen	op_passen	1961	1
dienen	op_vatten	1991	1
dienen	realiseren	1952	1
dienen	samen_vallen	1894	1
dienen	schamen	1937	1
dienen	schenken	1965	1
dienen	slaan	1880	1
dienen	stellen	1958	1
dienen	stellen	1959	1
dienen	stijgen	1979	1
dienen	toe_geven	1847	1
dienen	uit_brengen	1971	1
dienen	verdiepen	1894	1
dienen	verwijderen	1982	1
dienen	vestigen	1911	1
dienen	wagen	1903	1
dienen	weten	1964	1
dienen	wijzen	1931	1
dienen	worden	1934	1
dienen	worden	1979	1
dienen	zien	1991	1
dienen	zijn	1858	1
dienen	zijn	1894	1
dienen	zijn	1911	1
dienen	zijn	1934	1
dienen	zijn	1937	1
dienen	zijn	1953	1
dienen	zijn	1981	1
dienen	zijn	1991	1
dienen	zijn	1992	1
doen	aan_groeien	1959	1
doen	aan_schouwen	1906	1
doen	aan_voelen	1959	1
doen	aan_zitten	1922	1
doen	af_deinzen	1891	1
doen	antwoorden	1960	1
doen	balanceren	1991	1
doen	beantwoorden	1846	1
doen	bereiken	1913	1
doen	bereiken	1960	1
doen	berokkenen	1985	1
