verb1,year,frequency
waaien,1902,1
waaien,1904,1
waaien,1946,1
waaien,1949,1
waaien,1953,1
waaien,1954,1
waaien,1965,1
waaien,1978,1
waar_nemen,1846,1
waar_nemen,1874,1
waar_nemen,1880,1
waar_nemen,1888,1
waar_nemen,1890,1
waar_nemen,1896,1
waar_nemen,1898,1
waar_nemen,1907,1
waar_nemen,1909,1
waar_nemen,1922,1
waar_nemen,1934,1
waar_nemen,1951,1
waar_nemen,1959,1
waar_nemen,1982,1
waarborgen,1871,2
waarborgen,1880,1
waarborgen,1912,1
waarborgen,1979,1
waarborgen,1989,1
waarderen,1837,1
waarderen,1860,1
waarderen,1874,2
waarderen,1891,1
waarderen,1894,2
waarderen,1908,1
waarderen,1919,1
waarderen,1937,1
waarderen,1945,1
waarderen,1955,1
waarderen,1959,1
waarderen,1964,1
waarderen,1978,1
waarderen,1992,1
waarderen,1994,2
waarschuwen,1839,1
waarschuwen,1860,1
waarschuwen,1880,1
waarschuwen,1894,2
waarschuwen,1895,1
waarschuwen,1909,1
waarschuwen,1917,1
waarschuwen,1918,1
waarschuwen,1919,3
waarschuwen,1925,2
waarschuwen,1931,1
waarschuwen,1934,2
waarschuwen,1945,1
waarschuwen,1946,1
waarschuwen,1956,1
waarschuwen,1958,1
waarschuwen,1970,1
waarschuwen,1971,1
waarschuwen,1972,1
waarschuwen,1988,1
wachten,1841,1
wachten,1842,2
wachten,1846,1
wachten,1847,1
wachten,1857,1
wachten,1860,1
wachten,1869,1
wachten,1875,2
wachten,1890,1
wachten,1891,1
wachten,1892,1
wachten,1895,1
wachten,1902,1
wachten,1903,4
wachten,1904,3
wachten,1905,3
wachten,1907,1
wachten,1908,1
wachten,1910,1
wachten,1917,1
wachten,1918,3
wachten,1919,5
wachten,1920,2
wachten,1922,1
wachten,1925,2
wachten,1926,21
wachten,1935,1
wachten,1938,1
wachten,1939,1
wachten,1941,1
wachten,1946,2
wachten,1947,1
wachten,1949,3
wachten,1957,1
wachten,1959,2
wachten,1960,1
wachten,1963,1
wachten,1964,2
wachten,1970,3
wachten,1971,2
wachten,1977,2
wachten,1978,4
wachten,1980,2
wachten,1981,3
wachten,1985,1
wachten,1993,1
wachten,1997,1
wachten,1999,1
waden,1903,1
waden,1952,1
waden,1957,1
wagen,1841,1
wagen,1842,3
wagen,1847,3
wagen,1857,1
wagen,1858,1
wagen,1860,1
wagen,1880,2
wagen,1891,1
wagen,1892,1
wagen,1895,2
wagen,1903,1
wagen,1907,1
wagen,1909,1
wagen,1910,1
wagen,1922,2
wagen,1935,1
wagen,1938,1
wagen,1949,1
wagen,1951,1
wagen,1953,1
wagen,1959,1
wagen,1964,1
wagen,1971,1
wagen,1978,1
wagen,1980,1
waggelen,1841,1
waggelen,1910,3
waggelen,1978,1
waken,1875,1
waken,1890,1
waken,1925,1
waken,1926,1
waken,1937,1
waken,1961,1
waken,1977,2
waken,1997,1
walgen,1891,1
walgen,1922,1
walgen,1964,1
walmen,1842,1
walmen,1905,1
walmen,1938,1
walsen,1935,1
wandelen,1847,1
wandelen,1905,1
wandelen,1908,2
wandelen,1920,1
wandelen,1925,1
wandelen,1926,1
wandelen,1937,1
wandelen,1946,1
wandelen,1949,2
wandelen,1951,1
wandelen,1960,1
wandelen,1964,1
wandelen,1971,3
wandelen,1977,1
wandelen,1992,1
wandelen,1994,1
wanen,1842,1
wanen,1869,1
wanen,1903,1
wanen,1956,1
wanen,1961,1
wanen,1964,1
wanen,1971,1
wanen,1980,1
wanen,1988,1
wanen,1992,1
wanhopen,1839,1
wanhopen,1922,1
wanhopen,1949,1
wanhopen,1959,1
wankelen,1919,1
wankelen,1928,3
wantrouwen,1841,1
wantrouwen,1875,1
wantrouwen,1949,1
wantrouwen,1971,1
wapperen,1875,1
wapperen,1895,1
wapperen,1905,1
wapperen,1919,2
wapperen,1922,1
wapperen,1963,1
wapperen,1965,1
waren,1842,1
waren,1890,1
wasemen,1908,1
wassen,1837,2
wassen,1842,1
wassen,1875,1
wassen,1930,1
wassen,1948,1
wassen,1957,1
wassen,1960,2
wassen,1981,1
wassen,1997,1
wassen,1999,2
wateren,1949,1
wedden,1922,2
wedijveren,1874,1
weeklagen,1892,1
weer_geven,1869,1
weer_geven,1890,1
weer_geven,1912,2
weer_geven,1933,1
weer_geven,1934,1
weer_geven,1945,1
weer_geven,1947,1
weer_geven,1973,1
weer_geven,1979,1
weer_geven,1980,1
weer_geven,1992,1
weer_geven,1994,1
weer_geven,1999,1
weer_keren,1890,1
weer_keren,1964,1
weer_keren,1982,1
weer_komen,1918,1
weer_trillen,1952,1
weer_vinden,1957,1
weer_zien,1905,1
weergalmen,1895,2
weergalmen,1898,1
weergalmen,1925,1
weergalmen,1949,1
weerhouden,1842,1
weerhouden,1888,1
weerhouden,1925,1
weerhouden,1973,1
weerhouden,1995,1
weerkaatsen,1919,1
weerkaatsen,1922,1
weerkaatsen,1984,1
weerkaatsen,1985,1
weerklinken,1875,1
weerklinken,1890,1
weerklinken,1919,1
weerklinken,1934,1
weerklinken,1949,1
weerleggen,1842,1
weerlichten,1960,1
weerspiegelen,1905,1
weerspiegelen,1935,1
weerspiegelen,1937,1
weerspiegelen,1946,1
weerspiegelen,1953,1
weerspiegelen,1958,2
weerspiegelen,1964,1
weerspiegelen,1970,1
weerspiegelen,1979,2
weerspiegelen,1982,1
weerspiegelen,1985,2
weerspiegelen,1989,1
weerspiegelen,1991,2
weerspiegelen,1994,2
weerstaan,1869,1
weerstaan,1888,1
weerstaan,1902,2
weerstaan,1904,1
weerstaan,1910,1
weerstaan,1956,1
weg-weten-te_glijden,1937,1
weg_blazen,1980,1
weg_blijven,1918,3
weg_blijven,1935,1
weg_brengen,1925,1
weg_brengen,1930,1
weg_brengen,1957,1
weg_draaien,1908,1
weg_dragen,1841,1
weg_dragen,1857,1
weg_dragen,1890,1
weg_dragen,1935,1
weg_drijven,1922,1
weg_dromen,1925,1
weg_drukken,1994,2
weg_duiken,1919,1
weg_duizelen,1898,1
weg_gaan,1895,1
weg_gaan,1898,1
weg_gaan,1905,2
weg_gaan,1906,1
weg_gaan,1908,1
weg_gaan,1926,2
weg_gaan,1935,3
weg_gaan,1957,1
weg_gaan,1963,2
weg_gaan,1970,1
weg_geven,1910,1
weg_glijden,1918,1
weg_glijden,1971,1
weg_glijden,1972,1
weg_glijden,1978,1
weg_hebben,1922,2
weg_hebben,1946,1
weg_hebben,1961,1
weg_hebben,1963,1
weg_hebben,1978,1
weg_hebben,1992,2
weg_hebben,1998,1
weg_houden,1970,1
weg_jagen,1922,1
weg_kijken,1949,1
weg_kijken,1970,1
weg_komen,1906,1
weg_krimpen,1905,1
weg_kruipen,1910,1
weg_kruipen,1917,1
weg_kruipen,1959,2
weg_kruipen,1970,1
weg_kunnen,1926,1
weg_kunnen,1935,1
weg_kwijnen,1926,1
weg_laten,1842,1
weg_laten,1911,1
weg_leggen,1920,1
weg_lopen,1905,1
weg_lopen,1906,1
weg_lopen,1925,1
weg_lopen,1949,1
weg_lopen,1951,2
weg_lopen,1957,1
weg_nemen,1874,1
weg_nemen,1894,1
weg_nemen,1904,1
weg_nemen,1907,1
weg_nemen,1951,1
weg_nemen,1956,1
weg_nemen,1957,1
weg_nemen,1958,1
weg_nemen,1963,1
weg_nemen,1974,2
weg_nemen,1980,1
weg_nemen,1994,1
weg_pinken,1978,1
weg_rennen,1895,1
weg_rennen,1964,1
weg_rijden,1930,1
weg_rijden,1956,1
weg_rijden,1963,1
weg_rijden,1970,2
weg_roepen,1926,1
weg_rollen,1908,1
weg_schieten,1959,1
weg_schrijven,1992,1
weg_schuiven,1890,1
weg_schuiven,1895,1
weg_schuiven,1908,1
weg_schuiven,1919,1
weg_schuiven,1935,1
weg_schuiven,1940,1
weg_schuiven,1949,1
weg_schuiven,1978,1
weg_slepen,1959,1
weg_sluipen,1905,1
weg_smelten,1908,1
weg_smelten,1949,1
weg_smelten,1978,1
weg_sterven,1895,1
weg_sterven,1908,1
weg_sterven,1920,1
weg_sterven,1964,1
weg_stoppen,1905,1
weg_trekken,1988,1
weg_vallen,1871,2
weg_vallen,1994,1
weg_vallen,1999,1
weg_vegen,1926,1
weg_vegen,1935,1
weg_vegen,1970,1
weg_vliegen,1947,1
weg_vliegen,1972,1
weg_vliegen,1997,1
weg_vloeien,1960,1
weg_vluchten,1957,1
weg_vluchten,1959,1
weg_vluchten,1988,1
weg_voeren,1951,1
weg_waaien,1961,1
weg_werpen,1837,1
weg_werpen,1891,1
weg_werpen,1935,1
weg_werpen,1957,1
weg_werpen,1978,1
weg_wijken,1925,1
weg_wuiven,1895,1
weg_wuiven,1992,1
weg_zijn,1841,1
weg_zijn,1895,1
weg_zijn,1905,1
weg_zijn,1918,1
weg_zijn,1924,1
weg_zijn,1926,3
weg_zijn,1935,1
weg_zijn,1940,1
weg_zijn,1949,1
weg_zijn,1960,2
weg_zijn,1963,1
weg_zijn,1970,2
weg_zijn,1971,1
weg_zijn,1972,1
weg_zijn,1994,1
weg_zinken,1908,1
weg_zinken,1980,1
weg_zinken,1985,1
wegen,1837,1
wegen,1842,1
wegen,1874,1
wegen,1880,1
wegen,1891,1
wegen,1903,1
wegen,1905,1
wegen,1909,1
wegen,1919,1
wegen,1920,2
wegen,1928,1
wegen,1935,1
wegen,1941,1
wegen,1946,1
wegen,1949,2
wegen,1956,1
wegen,1957,1
wegen,1959,1
wegen,1979,1
wegen,1981,1
wegen,1984,1
wegen,1991,1
wegteren,1971,1
weiden,1839,1
weiden,1857,1
weiden,1922,1
weifelen,1903,1
weifelen,1910,1
weifelen,1934,1
weifelen,1951,1
weigeren,1842,1
weigeren,1869,3
weigeren,1880,1
weigeren,1905,1
weigeren,1925,1
weigeren,1936,1
weigeren,1941,2
weigeren,1945,1
weigeren,1948,1
weigeren,1949,1
weigeren,1982,1
weigeren,1991,1
weigeren,1995,1
weken,1842,1
weken,1896,1
wekken,1837,1
wekken,1840,1
wekken,1842,1
wekken,1847,2
wekken,1874,1
wekken,1890,2
wekken,1891,1
wekken,1892,1
wekken,1895,2
wekken,1898,1
wekken,1906,1
wekken,1907,3
wekken,1917,1
wekken,1918,1
wekken,1919,1
wekken,1922,1
wekken,1925,1
wekken,1934,1
wekken,1935,1
wekken,1937,2
wekken,1945,1
wekken,1946,2
wekken,1952,1
wekken,1956,1
wekken,1958,1
wekken,1959,1
wekken,1963,1
wekken,1965,1
wekken,1968,1
wekken,1977,1
wekken,1981,1
wekken,1987,1
wekken,1991,1
wekken,1999,1
wellen,1892,1
wellen,1905,1
wellen,1926,1
wellen,1950,1
welven,1922,1
wemelen,1890,1
wemelen,1917,1
wemelen,1985,1
wemelen,1992,1
wenden,1837,1
wenden,1847,3
wenden,1857,3
wenden,1890,1
wenden,1892,1
wenden,1895,4
wenden,1898,1
wenden,1906,2
wenden,1908,1
wenden,1919,1
wenden,1922,1
wenden,1930,2
wenden,1933,1
wenden,1935,1
wenden,1949,1
wenden,1964,1
wenden,1968,1
wenen,1837,2
wenen,1892,1
wenen,1898,1
wenen,1904,9
wenen,1908,1
wenen,1924,4
wenen,1949,2
wenen,1970,2
wenen,1971,1
wenken,1918,1
wenken,1919,2
wenken,1930,1
wenken,1957,1
wenken,1961,1
wenken,1963,2
wennen,1837,1
wennen,1965,1
wensen,1837,1
wensen,1842,1
wensen,1843,2
wensen,1846,1
wensen,1847,1
wensen,1858,1
wensen,1860,6
wensen,1871,2
wensen,1874,8
wensen,1875,1
wensen,1880,4
wensen,1890,1
wensen,1898,1
wensen,1904,1
wensen,1906,1
wensen,1908,1
wensen,1910,1
wensen,1912,1
wensen,1917,3
wensen,1922,1
wensen,1926,4
wensen,1928,1
wensen,1934,1
wensen,1951,1
wensen,1952,1
wensen,1953,3
wensen,1958,2
wensen,1959,1
wensen,1963,1
wensen,1972,7
wensen,1977,1
wensen,1978,2
wensen,1982,1
wensen,1983,1
wensen,1987,1
wensen,1993,1
wensen,1994,1
wentelen,1847,1
wentelen,1905,2
wentelen,1910,1
wentelen,1922,2
wentelen,1935,1
wentelen,1937,1
wentelen,1949,1
wentelen,1956,1
wentelen,1987,1
weren,1841,2
weren,1842,3
weren,1919,1
weren,1924,1
weren,1940,1
weren,1956,1
weren,1959,1
werken,1846,1
werken,1847,1
werken,1857,1
werken,1860,2
werken,1869,3
werken,1871,2
werken,1874,2
werken,1875,1
werken,1888,1
werken,1890,2
werken,1891,3
werken,1894,2
werken,1904,1
werken,1905,2
werken,1906,1
werken,1909,1
werken,1911,5
werken,1922,4
werken,1924,1
werken,1925,3
werken,1926,1
werken,1930,1
werken,1934,6
werken,1935,3
werken,1940,1
werken,1945,1
werken,1946,7
werken,1947,1
werken,1948,1
werken,1949,4
werken,1951,2
werken,1953,1
werken,1955,1
werken,1956,3
werken,1959,1
werken,1961,1
werken,1963,1
werken,1970,1
werken,1971,1
werken,1979,10
werken,1980,1
werken,1981,1
werken,1982,1
werken,1988,1
werken,1991,2
werken,1993,1
werken,1994,2
werken,1999,1
werpen,1841,5
werpen,1842,2
werpen,1843,1
werpen,1847,1
werpen,1874,1
werpen,1880,1
werpen,1888,1
werpen,1890,1
werpen,1891,2
werpen,1895,5
werpen,1904,1
werpen,1905,3
werpen,1906,1
werpen,1910,1
werpen,1916,1
werpen,1919,3
werpen,1922,3
werpen,1925,2
werpen,1930,1
werpen,1934,1
werpen,1935,4
werpen,1946,1
werpen,1949,5
werpen,1956,2
werpen,1957,2
werpen,1961,1
werpen,1964,1
werpen,1970,1
werpen,1977,1
werpen,1978,2
werpen,1982,1
werpen,1985,1
werpen,1989,1
werpen,1991,1
werpen,1995,1
werpen,1999,1
werven,1847,1
weten,1837,10
weten,1840,2
weten,1841,11
weten,1842,21
weten,1847,4
weten,1860,9
weten,1874,9
weten,1875,2
weten,1880,7
weten,1888,2
weten,1890,4
weten,1891,3
weten,1892,1
weten,1894,2
weten,1895,19
weten,1896,1
weten,1898,8
weten,1903,15
weten,1904,5
weten,1905,19
weten,1906,12
weten,1907,2
weten,1908,3
weten,1909,6
weten,1910,42
weten,1911,9
weten,1913,3
weten,1917,4
weten,1918,30
weten,1919,32
weten,1920,5
weten,1922,27
weten,1923,2
weten,1924,12
weten,1925,13
weten,1926,32
weten,1928,1
weten,1929,2
weten,1930,15
weten,1933,3
weten,1934,1
weten,1935,16
weten,1936,1
weten,1937,9
weten,1939,3
weten,1940,10
weten,1941,4
weten,1943,1
weten,1945,1
weten,1946,3
weten,1947,2
weten,1948,5
weten,1949,19
weten,1950,2
weten,1951,6
weten,1952,2
weten,1953,3
weten,1954,9
weten,1955,2
weten,1956,11
weten,1957,17
weten,1958,3
weten,1959,7
weten,1960,9
weten,1961,2
weten,1963,22
weten,1964,26
weten,1965,1
weten,1968,3
weten,1970,24
weten,1971,20
weten,1972,13
weten,1973,1
weten,1975,3
weten,1976,1
weten,1977,7
weten,1978,18
weten,1979,4
weten,1980,13
weten,1981,2
weten,1982,8
weten,1983,1
weten,1984,1
weten,1985,6
weten,1987,1
weten,1988,2
weten,1989,1
weten,1991,7
weten,1992,3
weten,1993,2
weten,1994,14
weten,1995,6
weten,1997,8
weten,1999,2
wettigen,1869,1
wettigen,1888,1
wettigen,1954,1
wettigen,1968,1
wettigen,1994,1
weven,1895,1
weven,1903,1
weven,1917,1
weven,1977,1
weven,1997,1
weêrhouden,1869,1
wiegelen,1904,1
wiegelen,1922,1
wiegen,1842,1
wiegen,1904,1
wiegen,1922,1
wiegen,1925,1
wiegen,1952,1
wiegen,1978,2
wieken,1905,1
wijden,1858,1
wijden,1860,1
wijden,1871,1
wijden,1892,1
wijden,1894,2
wijden,1905,1
wijden,1909,1
wijden,1913,1
wijden,1917,2
wijden,1922,1
wijden,1925,3
wijden,1932,1
wijden,1933,1
wijden,1934,2
wijden,1936,1
wijden,1938,1
wijden,1940,1
wijden,1946,6
wijden,1951,2
wijden,1955,2
wijden,1958,1
wijden,1973,2
wijden,1988,1
wijden,1994,1
wijken,1874,1
wijken,1892,1
wijken,1903,1
wijken,1926,1
wijken,1933,1
wijken,1935,1
wijken,1939,1
wijken,1951,1
wijken,1980,1
wijken,1981,1
wijken,1985,1
wijken,1992,1
wijs_maken,1895,1
wijs_maken,1925,1
wijs_maken,1926,1
wijs_maken,1954,1
wijs_maken,1983,1
wijten,1875,1
wijten,1895,1
wijzen,1837,1
wijzen,1846,1
wijzen,1847,1
wijzen,1858,1
wijzen,1869,1
wijzen,1871,3
wijzen,1874,3
wijzen,1880,3
wijzen,1888,1
wijzen,1890,2
wijzen,1891,1
wijzen,1894,2
wijzen,1895,4
wijzen,1896,1
wijzen,1903,1
wijzen,1907,1
wijzen,1909,1
wijzen,1911,1
wijzen,1913,2
wijzen,1917,1
wijzen,1919,2
wijzen,1920,1
wijzen,1922,2
wijzen,1924,3
wijzen,1925,4
wijzen,1928,1
wijzen,1932,5
wijzen,1934,7
wijzen,1935,1
wijzen,1936,1
wijzen,1937,2
wijzen,1939,3
wijzen,1940,1
wijzen,1946,2
wijzen,1947,2
wijzen,1948,1
wijzen,1949,3
wijzen,1951,3
wijzen,1952,1
wijzen,1953,3
wijzen,1955,3
wijzen,1956,1
wijzen,1958,3
wijzen,1959,2
wijzen,1963,1
wijzen,1964,8
wijzen,1965,1
wijzen,1971,1
wijzen,1973,1
wijzen,1977,1
wijzen,1979,4
wijzen,1980,2
wijzen,1982,2
wijzen,1984,1
wijzen,1985,6
wijzen,1991,3
wijzen,1994,2
wijzen,1997,1
wijzigen,1847,1
wijzigen,1858,1
wijzigen,1871,1
wijzigen,1905,1
wijzigen,1922,1
wijzigen,1945,2
wijzigen,1955,1
wijzigen,1964,1
wijzigen,1973,1
wikkelen,1837,1
wikkelen,1841,1
wikkelen,1890,1
wikkelen,1905,2
wikkelen,1919,1
wikken,1842,1
wikken,1894,1
wikken,1957,1
wikken,1984,1
willen,1837,9
willen,1839,1
willen,1840,1
willen,1841,11
willen,1842,10
willen,1846,3
willen,1847,3
willen,1858,1
willen,1860,4
willen,1869,7
willen,1871,2
willen,1874,2
willen,1875,2
willen,1880,5
willen,1888,1
willen,1890,3
willen,1891,2
willen,1894,1
willen,1895,6
willen,1896,1
willen,1903,1
willen,1904,10
willen,1905,4
willen,1906,5
willen,1908,3
willen,1909,3
willen,1910,18
willen,1911,8
willen,1913,1
willen,1918,11
willen,1919,8
willen,1920,2
willen,1922,5
willen,1924,3
willen,1925,2
willen,1926,48
willen,1928,1
willen,1929,1
willen,1930,4
willen,1933,1
willen,1934,2
willen,1935,9
willen,1937,1
willen,1939,2
willen,1940,2
willen,1945,2
willen,1946,3
willen,1949,13
willen,1950,1
willen,1951,3
willen,1952,2
willen,1953,2
willen,1954,2
willen,1955,1
willen,1957,3
willen,1959,3
willen,1961,1
willen,1962,2
willen,1963,4
willen,1964,8
willen,1965,2
willen,1970,10
willen,1971,2
willen,1972,5
willen,1975,1
willen,1977,3
willen,1978,4
willen,1979,3
willen,1980,2
willen,1981,2
willen,1982,5
willen,1983,1
willen,1988,1
willen,1989,3
willen,1991,1
willen,1992,1
willen,1993,1
willen,1994,4
willen,1995,1
willen,1997,6
willen,1999,5
winden,1847,1
winden,1904,1
winden,1919,1
winnen,1839,1
winnen,1843,1
winnen,1858,1
winnen,1869,1
winnen,1875,2
winnen,1890,2
winnen,1892,2
winnen,1894,1
winnen,1895,1
winnen,1902,2
winnen,1903,1
winnen,1911,2
winnen,1922,1
winnen,1925,1
winnen,1926,2
winnen,1928,1
winnen,1937,1
winnen,1938,1
winnen,1946,1
winnen,1949,1
winnen,1954,2
winnen,1955,1
winnen,1961,1
winnen,1964,2
winnen,1970,1
winnen,1971,1
winnen,1978,1
winnen,1982,1
winnen,1992,1
winnen,1999,1
wippen,1895,1
wippen,1919,2
wippen,1926,1
wippen,1935,1
wippen,1963,1
wisselen,1837,1
wisselen,1841,1
wisselen,1842,1
wisselen,1890,1
wisselen,1922,1
wisselen,1925,1
wisselen,1940,1
wisselen,1971,1
wisselen,1979,1
wisselen,1982,1
wisselen,1987,1
wissen,1837,1
wissen,1896,1
wissen,1970,1
witten,1847,1
witten,1978,1
woeden,1839,1
woeden,1925,1
woeden,1936,1
woeden,1959,1
woeden,1979,1
woeden,1999,1
woekeren,1994,1
woelen,1891,1
woelen,1908,1
woelen,1918,1
woelen,1922,1
wolken,1983,1
wonden,1903,1
wonden,1919,1
wonen,1843,1
wonen,1860,3
wonen,1874,1
wonen,1875,1
wonen,1891,2
wonen,1894,1
wonen,1898,1
wonen,1903,1
wonen,1906,3
wonen,1908,2
wonen,1909,2
wonen,1910,2
wonen,1911,4
wonen,1919,3
wonen,1922,1
wonen,1925,2
wonen,1935,1
wonen,1936,1
wonen,1940,1
wonen,1946,1
wonen,1951,1
wonen,1953,2
wonen,1962,1
wonen,1963,1
wonen,1964,2
wonen,1965,1
wonen,1971,1
wonen,1975,1
wonen,1978,3
wonen,1979,1
wonen,1980,2
wonen,1981,2
wonen,1982,1
wonen,1983,4
wonen,1986,1
wonen,1991,3
wonen,1992,1
wonen,1994,1
wonen,1997,4
worden,1837,8
worden,1839,3
worden,1840,6
worden,1841,3
worden,1842,15
worden,1846,10
worden,1847,10
worden,1857,3
worden,1858,2
worden,1860,10
worden,1869,26
worden,1871,3
worden,1874,8
worden,1875,28
worden,1880,14
worden,1888,5
worden,1890,11
worden,1891,26
worden,1892,12
worden,1894,12
worden,1895,19
worden,1896,12
worden,1898,11
worden,1902,11
worden,1903,7
worden,1904,5
worden,1905,24
worden,1906,14
worden,1907,1
worden,1908,7
worden,1909,7
worden,1910,15
worden,1911,10
worden,1912,3
worden,1913,5
worden,1917,9
worden,1918,14
worden,1919,9
worden,1920,4
worden,1922,26
worden,1924,6
worden,1925,16
worden,1926,27
worden,1928,4
worden,1929,1
worden,1930,2
worden,1931,6
worden,1933,7
worden,1934,24
worden,1935,15
worden,1936,4
worden,1937,10
worden,1938,5
worden,1939,5
worden,1940,4
worden,1943,1
worden,1945,15
worden,1946,5
worden,1947,3
worden,1948,3
worden,1949,23
worden,1950,1
worden,1951,20
worden,1952,2
worden,1953,5
worden,1954,6
worden,1955,3
worden,1956,9
worden,1957,7
worden,1958,6
worden,1959,14
worden,1960,5
worden,1961,5
worden,1962,3
worden,1963,11
worden,1964,13
worden,1965,2
worden,1968,3
worden,1970,15
worden,1971,21
worden,1972,17
worden,1973,5
worden,1974,1
worden,1975,6
worden,1976,1
worden,1977,10
worden,1978,7
worden,1979,17
worden,1980,14
worden,1981,12
worden,1982,13
worden,1983,2
worden,1984,14
worden,1985,10
worden,1986,1
worden,1987,1
worden,1988,12
worden,1989,7
worden,1991,16
worden,1992,12
worden,1993,1
worden,1994,9
worden,1995,7
worden,1997,9
worden,1998,2
worden,1999,10
worstelen,1846,1
worstelen,1874,1
worstelen,1891,1
worstelen,1925,1
worstelen,1953,1
worstelen,1977,2
worstelen,1991,1
worstelen,1992,1
worstelen,1999,1
wortelen,1894,1
wortelen,1919,1
wortelen,1971,1
wreken,1843,1
wreken,1846,1
wreken,1890,1
wreken,1937,1
wreken,1982,1
wrijven,1842,1
wrijven,1847,1
wrijven,1919,2
wrijven,1922,2
wrijven,1930,1
wrijven,1949,2
wrijven,1957,1
wrijven,1987,1
wrijven,1999,1
wringen,1891,3
wringen,1910,1
wringen,1935,1
wringen,1959,1
wringen,1971,1
wroeten,1891,1
wroeten,1908,1
wuiven,1847,1
wuiven,1905,1
wuiven,1917,1
wuiven,1919,1
wuiven,1972,1
wuiven,1978,1
zaaien,1895,1
zaaien,1949,1
zagen,1837,1
zagen,1842,1
zagen,1922,1
zagen,1935,1
zagen,1985,2
zakken,1898,1
zakken,1919,2
zakken,1939,1
zakken,1940,1
zakken,1951,1
zakken,1959,1
zakken,1975,1
zakken,1979,1
zakken,1995,1
zalven,1959,1
zegenen,1842,1
zegenen,1922,1
zegenen,1924,1
zegenen,1925,1
zegenen,1939,1
zegevieren,1837,1
zegevieren,1842,2
zegevieren,1869,1
zegevieren,1925,1
zeggen,1837,21
zeggen,1839,1
zeggen,1840,5
zeggen,1841,7
zeggen,1842,27
zeggen,1843,2
zeggen,1846,9
zeggen,1847,3
zeggen,1857,3
zeggen,1858,2
zeggen,1860,54
zeggen,1869,5
zeggen,1871,4
zeggen,1874,6
zeggen,1875,2
zeggen,1880,6
zeggen,1888,4
zeggen,1890,14
zeggen,1891,18
zeggen,1894,2
zeggen,1895,60
zeggen,1896,10
zeggen,1898,3
zeggen,1902,2
zeggen,1903,9
zeggen,1904,37
zeggen,1905,14
zeggen,1906,21
zeggen,1907,3
zeggen,1908,1
zeggen,1909,4
zeggen,1910,32
zeggen,1911,20
zeggen,1912,3
zeggen,1913,1
zeggen,1917,9
zeggen,1918,53
zeggen,1919,38
zeggen,1920,2
zeggen,1922,57
zeggen,1924,10
zeggen,1925,60
zeggen,1926,53
zeggen,1930,22
zeggen,1931,3
zeggen,1933,7
zeggen,1934,2
zeggen,1935,52
zeggen,1936,3
zeggen,1937,7
zeggen,1938,4
zeggen,1939,1
zeggen,1940,21
zeggen,1941,8
zeggen,1943,7
zeggen,1945,4
zeggen,1946,6
zeggen,1948,2
zeggen,1949,34
zeggen,1950,1
zeggen,1951,8
zeggen,1952,3
zeggen,1953,4
zeggen,1954,3
zeggen,1955,5
zeggen,1956,2
zeggen,1957,23
zeggen,1959,10
zeggen,1960,5
zeggen,1961,8
zeggen,1962,4
zeggen,1963,29
zeggen,1964,85
zeggen,1965,4
zeggen,1968,1
zeggen,1970,47
zeggen,1971,17
zeggen,1972,8
zeggen,1973,2
zeggen,1975,2
zeggen,1977,15
zeggen,1978,98
zeggen,1979,9
zeggen,1980,9
zeggen,1981,10
zeggen,1982,5
zeggen,1983,3
zeggen,1984,2
zeggen,1985,1
zeggen,1987,2
zeggen,1988,2
zeggen,1991,11
zeggen,1992,7
zeggen,1993,6
zeggen,1994,14
zeggen,1995,1
zeggen,1997,7
zeggen,1999,7
zeilen,1846,1
zeilen,1896,5
zeilen,1906,1
zeilen,1976,1
zeilen,1978,1
zemen,1981,1
zenden,1837,1
zenden,1857,1
zenden,1880,1
zenden,1891,1
zenden,1894,1
zenden,1895,2
zenden,1896,4
zenden,1908,1
zenden,1910,1
zenden,1924,1
zenden,1925,2
zenden,1926,2
zenden,1929,1
zenden,1936,1
zenden,1939,2
zenden,1941,1
zenden,1949,1
zenden,1955,1
zenden,1959,2
zenden,1960,4
zenden,1968,1
zenden,1971,2
zenden,1991,1
zenden,1994,2
zenden,1995,1
zetelen,1875,1
zetelen,1888,1
zetelen,1999,1
zetten,1841,2
zetten,1842,3
zetten,1846,1
zetten,1847,1
zetten,1869,1
zetten,1874,1
zetten,1891,1
zetten,1895,2
zetten,1905,2
zetten,1906,3
zetten,1910,1
zetten,1911,1
zetten,1918,1
zetten,1919,4
zetten,1922,4
zetten,1923,1
zetten,1924,1
zetten,1926,2
zetten,1930,1
zetten,1934,3
zetten,1935,2
zetten,1937,1
zetten,1938,2
zetten,1940,1
zetten,1941,2
zetten,1946,1
zetten,1949,4
zetten,1951,3
zetten,1957,1
zetten,1959,2
zetten,1960,2
zetten,1964,1
zetten,1970,5
zetten,1971,1
zetten,1975,1
zetten,1977,2
zetten,1978,2
zetten,1979,1
zetten,1980,2
zetten,1982,2
zetten,1983,1
zetten,1984,1
zetten,1985,1
zetten,1991,1
zetten,1997,1
zetten,1999,4
zeuren,1980,1
zeuren,1987,1
zeuren,1995,1
ziedaar,1840,1
ziedaar,1843,1
ziedaar,1846,1
ziedaar,1860,4
ziedaar,1880,2
ziedaar,1890,1
ziedaar,1891,1
ziedaar,1905,1
ziedaar,1909,1
ziedaar,1920,1
ziedaar,1936,2
ziedaar,1952,1
ziedaar,1953,1
ziedaar,1954,1
